code,ham/spam,message,
4,ham,"మీరు మీ హై-స్పీడ్ ఇంటర్నెట్ కోటాలో 100% ను మీ MRP 499 యొక్క Data ఖాతా నుండి మీ జియో నెంబర్ పై 8309108265 19-Nov-17 00:44 Hrs నాటికి ఉపయోగించారు. మీకు ఏ డేటా ప్లాన్ ఆక్టివ్ లేనట్లయితే ఇంటర్నెట్ వేగం తగ్గుతుంది. 4G వేగాన్ని నిరంతరాయంగా ఆనందించడానికి, ఇప్పుడు రీఛార్జ్ చేయండి. ఈ http://tiny.jio.com/BuyAddOn ను ""క్లిక్ చేయండి",
4,ham,"మీరు మీ యొక్క1.5 GB లో 50% ఉపయోగించారు, రోజువారీ హై స్పీడ్ డేటా కోటాలో మీ నంబరుపై 8309108265 నాటికి 20-Feb-18 23:37 Hrs. మీ బ్యాలెన్సు మరియు వినియోగాన్ని ట్రాక్ చెయ్యడానికి 1299 కి మిస్ కాల్ ఇవ్వండి. మీ జీయో ఖాతాను ఎలా నిర్వహించాలి అనేదాని గురించి మరింత తెలుసుకోవడానికి, క్లిక్ చేయండి http://tiny.jio.com/MyJioVideo",
1,ham,"You have used 50% of your 1.5 GB daily high speed data quota on your Jio Number 8309108265 as of 20-Feb-18 23:37 Hrs. To track your balance and usage, give a missed call to 1299. To know more on how to manage your Jio account, click http://tiny.jio.com/MyJioVideo",
4,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 06-Feb-18 16:27 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
4,ham,"మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 31-Jan-18 00:11 Hrs నాటికి 90% ఉపయోగించారు. మీ మొత్తం 1 GB డేటా ను ఉపయోగించి, వేరొక యాక్టివ్ ప్యాక్ లేనట్లైతే ఇంటర్నెట్ స్పీడ్ తగ్గించబడుతుంది. 4G స్పీడ్ ను ఆనందంతో కొనసాగించడానికి ఇప్పుడే రీచార్జ్ చేయండి. http://tiny.jio.com/BuyAddOn లింక్ ను క్లిక్ చేయండి.",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 27-Jan-18 23:15 Hrs. After consumption of 1 GB data, Internet speed will be reduced in case you do not have any active data plan. To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 26-Jan-18 14:49 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
4,ham,"మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 25-Jan-18 03:00 Hrs నాటికి 90% ఉపయోగించారు. మీ మొత్తం 1 GB డేటా ను ఉపయోగించి, వేరొక యాక్టివ్ ప్యాక్ లేనట్లైతే ఇంటర్నెట్ స్పీడ్ తగ్గించబడుతుంది. 4G స్పీడ్ ను ఆనందంతో కొనసాగించడానికి ఇప్పుడే రీచార్జ్ చేయండి. http://tiny.jio.com/BuyAddOn లింక్ ను క్లిక్ చేయండి.",
4,ham,మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 24-Jan-18 00:27 Hrs నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోదం ట్రాక్ చేయడానికి http://tiny.jio.com/TrackBalance లింక్ ను క్లిక్ చేయండి లేదా sms ద్వారా తెలుసుకొనుటకు 1299 మీద మిస్స్ డ్ కాల్ ఇవ్వండి.,
4,ham,మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 22-Jan-18 18:58 Hrs నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోదం ట్రాక్ చేయడానికి http://tiny.jio.com/TrackBalance లింక్ ను క్లిక్ చేయండి లేదా sms ద్వారా తెలుసుకొనుటకు 1299 మీద మిస్స్ డ్ కాల్ ఇవ్వండి.,
4,ham,మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 21-Jan-18 20:32 Hrs నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోదం ట్రాక్ చేయడానికి http://tiny.jio.com/TrackBalance లింక్ ను క్లిక్ చేయండి లేదా sms ద్వారా తెలుసుకొనుటకు 1299 మీద మిస్స్ డ్ కాల్ ఇవ్వండి.,
4,ham,మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 17-Jan-18 15:33 Hrs నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోదం ట్రాక్ చేయడానికి http://tiny.jio.com/TrackBalance లింక్ ను క్లిక్ చేయండి లేదా sms ద్వారా తెలుసుకొనుటకు 1299 మీద మిస్స్ డ్ కాల్ ఇవ్వండి.,
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 11-Jan-18 22:51 Hrs. After consumption of 1 GB data, Internet speed will be reduced in case you do not have any active data plan. To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",
4,ham,"మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 08-Jan-18 22:53 Hrs నాటికి 90% ఉపయోగించారు. మీ మొత్తం 1 GB డేటా ను ఉపయోగించి, వేరొక యాక్టివ్ ప్యాక్ లేనట్లైతే ఇంటర్నెట్ స్పీడ్ తగ్గించబడుతుంది. 4G స్పీడ్ ను ఆనందంతో కొనసాగించడానికి ఇప్పుడే రీచార్జ్ చేయండి. http://tiny.jio.com/BuyAddOn లింక్ ను క్లిక్ చేయండి.",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 07-Jan-18 15:02 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
1,ham,"You have exhausted your daily high speed internet quota of 1 GB on your Jio Number 8309108265 as of 06-Jan-18 21:01 Hrs. Internet speed will be reduced in case you do not have any active data plan. Your internet speed will be restored by 2:00 AM tonight. 
 To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 06-Jan-18 18:12 Hrs. After consumption of 1 GB data, Internet speed will be reduced in case you do not have any active data plan. To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 06-Jan-18 16:07 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
4,ham,మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 05-Jan-18 00:55 Hrs నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోదం ట్రాక్ చేయడానికి http://tiny.jio.com/TrackBalance లింక్ ను క్లిక్ చేయండి లేదా sms ద్వారా తెలుసుకొనుటకు 1299 మీద మిస్స్ డ్ కాల్ ఇవ్వండి.,
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 03-Jan-18 19:11 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 24-Dec-17 12:32 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 22-Dec-17 16:05 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
4,ham,మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 20-Dec-17 15:48 Hrs నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోదం ట్రాక్ చేయడానికి http://tiny.jio.com/TrackBalance లింక్ ను క్లిక్ చేయండి లేదా sms ద్వారా తెలుసుకొనుటకు 1299 మీద మిస్స్ డ్ కాల్ ఇవ్వండి.,
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 20-Dec-17 15:48 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
4,ham,"మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 17-Dec-17 20:56 Hrs నాటికి 90% ఉపయోగించారు. మీ మొత్తం 1 GB డేటా ను ఉపయోగించి, వేరొక యాక్టివ్ ప్యాక్ లేనట్లైతే ఇంటర్నెట్ స్పీడ్ తగ్గించబడుతుంది. 4G స్పీడ్ ను ఆనందంతో కొనసాగించడానికి ఇప్పుడే రీచార్జ్ చేయండి. http://tiny.jio.com/BuyAddOn లింక్ ను క్లిక్ చేయండి.",
4,ham,మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 08-Dec-17 21:03 Hrs నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోదం ట్రాక్ చేయడానికి http://tiny.jio.com/TrackBalance లింక్ ను క్లిక్ చేయండి లేదా sms ద్వారా తెలుసుకొనుటకు 1299 మీద మిస్స్ డ్ కాల్ ఇవ్వండి.,
4,ham,మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 28-Nov-17 00:29 Hrs నాటికి మొత్తం ఉపయోగించారు. వేరొక యాక్టివ్ ప్యాక్ లేనట్లైతే ఇంటర్నెట్ స్పీడ్ తగ్గించబడుతుంది. మీ ఇంటెర్నెట్ స్పీడ్ ఈ రాత్రి 2:00 కు రీస్టోర్ అవుతుంది. 4G స్పీడ్ ను ఆనందంతో కొనసాగించడానికి ఇప్పుడే రీచార్జ్ చేయండి. http://tiny.jio.com/BuyAddOn లింక్ ను క్లిక్ చేయండి,
4,ham,మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 25-Nov-17 20:59 Hrs నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోదం ట్రాక్ చేయడానికి http://tiny.jio.com/TrackBalance లింక్ ను క్లిక్ చేయండి లేదా sms ద్వారా తెలుసుకొనుటకు 1299 మీద మిస్స్ డ్ కాల్ ఇవ్వండి.,
4,ham,"మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 25-Nov-17 00:50 Hrs నాటికి 90% ఉపయోగించారు. మీ మొత్తం 1 GB డేటా ను ఉపయోగించి, వేరొక యాక్టివ్ ప్యాక్ లేనట్లైతే ఇంటర్నెట్ స్పీడ్ తగ్గించబడుతుంది. 4G స్పీడ్ ను ఆనందంతో కొనసాగించడానికి ఇప్పుడే రీచార్జ్ చేయండి. http://tiny.jio.com/BuyAddOn లింక్ ను క్లిక్ చేయండి.",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 25-Oct-17 16:17 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
4,ham,"మీ జియో నంబర్ 8309108265 పై 1 GB హై స్పీడ్ ఇంటర్నెట్ డేటా నుంచి 19-Oct-17 00:55 Hrs నాటికి 90% ఉపయోగించారు. మీ మొత్తం 1 GB డేటా ను ఉపయోగించి, వేరొక యాక్టివ్ ప్యాక్ లేనట్లైతే ఇంటర్నెట్ స్పీడ్ తగ్గించబడుతుంది. 4G స్పీడ్ ను ఆనందంతో కొనసాగించడానికి ఇప్పుడే రీచార్జ్ చేయండి. http://tiny.jio.com/BuyAddOn లింక్ ను క్లిక్ చేయండి.",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 15-Oct-17 18:51 Hrs. After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 11-Oct-17 00:55 Hrs. After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",
4,ham,మీ జియో నంబరు 8309108265 లో ఉన్నరోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 50% 1 GB 06-Oct-17 20:08 Hrs వరకు వినియోగించుకున్నారు. మీ బ్యాలన్స్ మరియు ఉపయోగించిన వివారాలు తెలుసుకోడానికి ఈ లింక్ http://tiny.jio.com/TrackBalance ను క్లిక్ చేయండి,
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 04-Oct-17 02:55 Hrs . After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 26-Sep-17 18:04 Hrs. To track your balance and usage, click https://www.jio.com/fup",
4,ham,మీ జియో నంబరు 8309108265 లో ఉన్నరోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 50% 1 GB 15-Sep-17 00:16 Hrs వరకు వినియోగించుకున్నారు. మీ బ్యాలన్స్ మరియు ఉపయోగించిన వివారాలు తెలుసుకోడానికి ఈ లింక్ https://www.jio.com/fup ను క్లిక్ చేయండి,
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 11-Sep-17 22:39 Hrs. To track your balance and usage, click https://www.jio.com/fup",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 08-Sep-17 00:21 Hrs . After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,"You have exhausted your daily high speed internet quota of 1 GB on your Jio Number 8309108265 as of 03-Sep-17 00:39 Hrs. Now internet speed will be reduced to 128 Kbps in case you do not have any active data plan. Your internet speed will be restored by 2:00 AM tonight. 
 To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
4,ham,"మీ జియో నంబరు 8309108265 లో ఉన్న రోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 90% 1 GB 25-Aug-17 00:50 Hrs వరకు వినియోగించుకున్నారు. మిగిలి ఉన్న డేటా 1 GB వినియోగించిన తరువాత, మీ నంబరు పై డేటా ప్యాక్ లేనట్లయితే మీ ఇంటర్నెట్ స్పీడ్ 128Kbps కు తగ్గించబడుతుంది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
4,ham,"మీ జియో నంబరు 8309108265 పై తేది 16-Aug-17 19:27 Hrs నాటికి మీకు అoదుబాటు లో ఉన్న1 GB హై స్పీడ్ ఇంటర్నెట్ కోటా ను పూర్తిగా వినియోగిoచారు. మీ జియో నoబరు పై ఇతర ప్యాకు లు లేనట్లయితే మీ ఇoటర్నెట్ స్పీడ్ 128Kbps కు తగ్గిoచబడుతుoది. మీ ఇంటర్నెట్ స్పీడ్ తిరిగి ఈ అర్ధరాత్రి 2:00AM కు పునరుద్దరిoచబడుతుoది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 15-Aug-17 22:15 Hrs . After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 11-Aug-17 01:04 Hrs . After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,"You have exhausted your daily high speed internet quota of 1 GB on your Jio Number 8309108265 as of 04-Aug-17 22:41 Hrs. Now internet speed will be reduced to 128 Kbps in case you do not have any active data plan. Your internet speed will be restored by 2:00 AM tonight. 
 To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 29-Jul-17 16:43 Hrs .,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 28-Jul-17 17:44 Hrs .,
4,ham,"మీ జియో నంబరు 8309108265 పై తేది 27-Jul-17 00:15 Hrs నాటికి మీకు అoదుబాటు లో ఉన్న1 GB హై స్పీడ్ ఇంటర్నెట్ కోటా ను పూర్తిగా వినియోగిoచారు. మీ జియో నoబరు పై ఇతర ప్యాకు లు లేనట్లయితే మీ ఇoటర్నెట్ స్పీడ్ 128Kbps కు తగ్గిoచబడుతుoది. మీ ఇంటర్నెట్ స్పీడ్ తిరిగి ఈ అర్ధరాత్రి 2:00AM కు పునరుద్దరిoచబడుతుoది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
4,ham,మీ జియో నంబరు 8309108265 లో ఉన్నరోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 50% 1 GB 24-Jul-17 23:38 Hrs వరకు వినియోగించుకున్నారు.,
4,ham,"మీ జియో నంబరు 8309108265 లో ఉన్న రోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 90% 1 GB 21-Jul-17 18:23 Hrs వరకు వినియోగించుకున్నారు. మిగిలి ఉన్న డేటా 1 GB వినియోగించిన తరువాత, మీ నంబరు పై డేటా ప్యాక్ లేనట్లయితే మీ ఇంటర్నెట్ స్పీడ్ 128Kbps కు తగ్గించబడుతుంది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
4,ham,"మీ జియో నంబరు 8309108265 లో ఉన్న రోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 90% 1 GB 11-Jul-17 13:50 Hrs వరకు వినియోగించుకున్నారు. మిగిలి ఉన్న డేటా 1 GB వినియోగించిన తరువాత, మీ నంబరు పై డేటా ప్యాక్ లేనట్లయితే మీ ఇంటర్నెట్ స్పీడ్ 128Kbps కు తగ్గించబడుతుంది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 08-Jul-17 12:33 Hrs .,
4,ham,మీ జియో నంబరు 8309108265 లో ఉన్నరోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 50% 1 GB 04-Jul-17 15:11 Hrs వరకు వినియోగించుకున్నారు.,
4,ham,మీ జియో నంబరు 8309108265 లో ఉన్నరోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 50% 1 GB 01-Jul-17 14:52 Hrs వరకు వినియోగించుకున్నారు.,
4,ham,"మీ జియో నంబరు 8309108265 పై తేది 26-Jun-17 00:33 Hrs నాటికి మీకు అoదుబాటు లో ఉన్న1 GB హై స్పీడ్ ఇంటర్నెట్ కోటా ను పూర్తిగా వినియోగిoచారు. మీ జియో నoబరు పై ఇతర ప్యాకు లు లేనట్లయితే మీ ఇoటర్నెట్ స్పీడ్ 128Kbps కు తగ్గిoచబడుతుoది. మీ ఇంటర్నెట్ స్పీడ్ తిరిగి ఈ అర్ధరాత్రి 2:00AM కు పునరుద్దరిoచబడుతుoది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
1,ham,"You have exhausted your daily high speed internet quota of 1 GB on your Jio Number 8309108265 as of 26-Jun-17 00:33 Hrs. Now internet speed will be reduced to 128 Kbps in case you do not have any active data plan. Your internet speed will be restored by 2:00 AM tonight. 
 To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,spam,Final year Project ALL DOMAIN with GOOD SUPPORT. Call/Whatsapp 9600095046 to get Basepaper Review document. Download Topic from http://www.finalsemprojects.com,
1,spam,"Final year project available in data mining, web mining, cloud, IOT,networking, security, hadoop,etc VISIT US TOMORROW get project explanation Call 9600095046",
1,spam,Final Year project at low cost Download List http://www.finalsemprojects.com Contact:9600095046 Call us immediately to get fees discounts. Online support given,
1,ham,The current version of the Buddy app will be unavailable from 23:00 hrs 04.09.2017. Click: www.goo.gl/DaWabM to update & enjoy new features & better experience.,
1,spam,"TitanEye+Cordially invites you at Grand Anniversary of Its Mauryalokstore.Avail Flat10%off* on Titan products.Mauryalok Complex,Block 'D'.T&C apply.9386876870.",
1,ham,Rs.1.00 has been transferred to arun chaitu(XXXXXXXXX8712) TID <6051525175> Your current balance is 0.00 Thank you for using State Bank Buddy,
1,ham,You have received Rs. 1.00 from arun chaitu (XXXXXXXXX8712). Your current balance is Rs. 1.00.,
1,spam,Welcome aboard!Save your details on Buddy & make recharge/bill payments lightning fast.Use code MYBUDDY for discounts on online payments! More on goo.gl/cYxTfC,
1,ham,Welcome to State Bank Buddy! Please login with the OTP 105670 to verify your mobile number. OTP valid for 5 minutes only. Thank you for using State Bank Buddy,
1,spam,"Get Rs.500 CASHBACK on shopping of Rs.2500 @ Big Bazaar & fbb
 
 Offer Valid till 5 Nov in Andhra Pradesh & Telangana only
 
 T&C - Cashback in Future Pay Wallet",
1,spam,"Enjoy all outgoing calls @ 1p/sec, even when you are roaming! Free Roaming Incoming calls. Validity: 30 days. Recharge for Rs 62 or dial *444*62# to activate.",
2,spam,"Vodafone MNP Mela!Apne doston ka RCOM/Docomo No.Vodafone m port karwane k liye aaye Vodafone Ofc Sai Corporate Park,Rukanpura,Patna.11&12 Nov,10am-7pm.",
2,spam,Sarkari Nirdesh ke anusar apne mobile no. ko AADHAR se jodna anivarya hai.Aaj hi Vodafone Retailer se sampark karein.adhik jankari ke liye 59059 par call karein,
2,spam,Priye Grahak 5 Nov se pehle Apne No.ko Aadhar se link karvaaye.Aaj hi VF Retailer se sampark karein Adhik jankari ke liye 59059 par call karein Dhanyavad.,
1,spam,"Vodafone Data Offers!
 Rs74=1GB-3G,*444*74#
 Rs53=1GB-2G,*444*5300#
 Rs28=500MB-2G,*444*28#
 Val-28Days.Offer eTop & USSD pe
 05-Oct tak, for more Dial *121#",
1,spam,"Vodafone SuperNet Puja Offers
 Rs53=1GB-2G,Dial*444*5300#
 Rs98=UL-2G(FUP Apply),*444*98#
 Val-28Din.Offer eTop & USSD pe
 28-Sep tak,For more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 25-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 23-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 21-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 18-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 16-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 14-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 13-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 12-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 11-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 10-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 9-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 8-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers!!
 A)Rs147=4GB-3G,Dial *444*147#
 B)Rs99=2GB-3G,Dial *444*99#
 Val-28Days.Offer eTop & USSD pe
 7-Sep tak, for more offers Dial *121#",
1,spam,"Vodafone 3G offers sirf aapke liye!!
 Rs147=4GB 3G,*444*147#,
 Rs99=2GB 3G,*444*99#,
 Rs74=1GB 3G,*444*74#,
 Validity 28 Days
 Offer eTop & USSD pe 30th-Aug tak",
1,spam,"Vodafone 3G offers sirf aapke liye!!
 Rs147=4GB 3G,*444*147#,
 Rs99=2GB 3G,*444*99#,
 Rs74=1GB 3G,*444*74#,
 Validity 28 Days
 Offer eTop & USSD pe 26th-Aug tak",
1,spam,Sarkari Nirdesh ke anusar apne mobile no. ko AADHAR se jodna anivarya hai.Aaj hi Vodafone Retailer se sampark karein.adhik jankari ke liye 59059 par call karein,
1,spam,"Vodafone 3G offers sirf aapke liye!!
 Rs147=4GB 3G,*444*147#,
 Rs99=2GB 3G,*444*99#,
 Rs74=1GB 3G,*444*74#,
 Validity 28 Days
 Offer eTop & USSD pe 24th-Aug tak",
